SMILES,id1,id2,qm,bde,type
CSC3c1ccccc1c2ccccc23,2,2,-1.2670869935954077,-1.2210559686982914,C-H
CCCCCC,0,0,0.7925921386192157,0.8210476812828882,C-H
NC(=O)C1=CCc2ccccc12,5,5,-1.007639398720749,-0.9616083738236325,C-H
O=C(Cc2c1ccccc1cc3ccccc23)c4ccccc4,2,2,-0.5498399329257881,-0.41760535231225293,C-H
CC(C)c1cc(C(C)C)c(C(C)C)c(C(C)C)c1,10,10,-0.7599087920017213,0.042704896658914485,C-H
Cc1cc(C(C)C)cc(C)c1C(C)C,11,11,-0.2443613131540141,-0.10794209391346733,C-H
CC(C)CCC(C)C,1,1,0.3925406858770011,0.5364922546461661,C-H
CCCCCCC,1,1,0.43522399987250976,0.737354908742676,C-H
CCc1c(CC)c(CC)c(CC)c(CC)c1CC,1,1,0.7532565355253161,0.1347669464531475,C-H
C1=CCCC=C1,2,2,-1.5231868775684574,-1.2461638004603548,C-H
CCCCCC(C)CC,5,5,0.4159746621882606,0.4695380366139965,C-H
C2=C(N1CCOCC1)Cc3ccccc23,8,8,-0.5406337279463648,-0.5347752338685505,C-H
c5ccc(C3=C(c1ccccc1)C(c2ccccc2)c4ccccc34)cc5,12,12,-1.5198391666668485,-1.1206246416500363,C-H
c1ccccc1,0,0,1.7132126365615505,1.976007942337817,C-H
Cc3cccc4ccc2cc1ccccc1cc2c34,0,0,-0.12719143159771648,-0.04935715313531971,C-H
N#CC1=CCc2ccccc12,4,4,-1.041953435462237,-0.9448698193155899,C-H
Cc2ccc1ccccc1c2,0,0,-0.08701890077841427,-0.30043547075595645,C-H
Cc2c1ccccc1c(Cl)c3ccccc23,0,0,-0.6460866213470327,-0.702160778948975,C-H
COCc2c1ccccc1cc3ccccc23,2,2,-1.0913321712609614,-0.986716205585696,C-H
C2=C(c1ccccc1)Cc3ccccc23,8,8,-0.7841796960383833,-0.8276999377592934,C-H
C=CC(C)C=C,2,2,-1.4729712140443294,-1.0201933146017814,C-H
COC(C#N)c1ccccc1,2,2,-1.3658444651928576,-1.087147532633951,C-H
CS(=O)(=O)C3c1ccccc1c2ccccc23,4,4,-0.4092360750582322,-0.5933601746466993,C-H
c2ccc(C1CC1)cc2,4,4,0.40258381858182696,0.2435675507554232,C-H
c1ccc3c(c1)c2ccccc2C3N4CCCC4,12,12,-2.1023408635467264,-1.7734282674636916,C-H
Clc1ccccc1,3,3,-0.013369260943027865,0.05944345116695718,C-H
C3=C(N1CCOCC1)c2ccccc2C3,14,14,-1.6328244095961344,-1.321487295746545,C-H
C1CCCCCCC1,0,0,-0.31717402526399796,0.544861531900188,C-H
CC(C)(C)C3c1ccccc1c2ccccc23,4,4,-0.7356378879650592,-0.7774842742351653,C-H
c1ccc3c(c1)c2ccccc2C3N4CCCCC4,12,12,-1.4813404912983512,-1.4386571773028427,C-H
CC1=CC=CC1,0,0,-0.6887699353425414,-0.22511197546976497,C-H
c4ccc(SCc2c1ccccc1cc3ccccc23)cc4,5,5,-0.7113669839283984,-0.6854222244409324,C-H
O=C(O)c1ccccc1,5,5,1.7843514932207316,2.118285655656178,C-H
CCC1CCCCC1,2,2,0.43187628897090075,0.4444302048519331,C-H
COC1=CCc2ccccc12,4,4,-1.103049159416591,-1.0704089781259083,C-H
Cc1cc3CCc2cccc(c1)c23,0,0,-0.11798522661829318,-0.4092360750582322,C-H
CCCC3c1ccccc1c2ccccc23,3,3,-1.3566382602134344,-1.0955168098879728,C-H
Cc2cc(C)c1CCCC(C)c1c2,9,9,-0.603403307351524,-0.6937915016949531,C-H
C/C=C\CCCCCC,3,3,-0.6711944531090961,-0.5849908973926774,C-H
