SMILES,id1,id2,qm,bde,type
C#CC,1,2,2.761159950148902,2.7093020532208385,C-C
C#CC#C,1,2,5.062852759956007,4.949829138446125,C-C
C#CC(C)C,2,3,-0.5231735219617569,-0.8476178001783561,C-C
C#CC=C,1,2,3.420686023900677,3.394092230604236,C-C
C#CCC,1,2,2.6015971903702457,2.5763330867386256,C-C
C#CCC,2,3,-0.41014990045187577,-0.6082736605103732,C-C
C#CCCO,2,3,-0.5504321600906104,-0.8476178001783561,C-C
C/C=C/C,0,1,1.0458602825283556,1.0538384205172877,C-C
C/C=C/C=O,2,3,0.8557146604587913,0.8011973842010836,C-C
C/C=C\C,0,1,0.9634195233093831,1.1203229037583942,C-C
C=C/C=C/C,1,2,1.961351616758391,2.0909963590785487,C-C
C=C/C=C\C,1,2,1.864284271226376,2.177426187291987,C-C
C=C=CC,2,3,-0.26454888215385286,0.01668048195602768,C-C
C=CC,1,2,1.0232555582263794,1.0737837654896205,C-C
C=CC(=C)C,1,2,1.7153590287662972,1.5325266998532543,C-C
C=CC(=O)O,1,2,1.3164521293196585,1.220049628620054,C-C
C=CC=C,1,2,1.901515581841395,2.0710510141062173,C-C
C=CCC,2,3,-0.6561424884439698,-0.654812798779147,C-C
C=CCC=C,1,2,-0.0012703285190707955,0.0964618618453556,C-C
C=CCCC,2,3,-0.7591934374676846,-0.7611879719649179,C-C
C=CCO,1,2,0.7586473149267754,0.7546582459323088,C-C
CC,0,1,0.3278278635244063,0.29591531156867495,C-C
CC#CC,0,1,2.672070742605819,2.396824981987638,C-C
CC#CCC,3,4,-0.4686562457040492,-0.8010786619095814,C-C
CC(=O)C=O,1,3,-0.844293576016301,-0.8941569384471307,C-C
CC(C)(C)C,0,1,0.06388446505721283,0.07651651687302385,C-C
CC(C)=O,1,2,-0.0591118289388337,-0.10964003620207494,C-C
CC(C)C,0,1,0.12704472413626414,0.16294634508646205,C-C
CC(C)C=O,1,3,-0.24260900268428784,-0.21601520938784488,C-C
CC(C)CO,1,3,-0.09301891539179832,-0.06310089793330025,C-C
CC(O)CO,1,3,-0.07174388075464377,0.029977378604249157,C-C
CC1CO1,0,1,0.7593121597591868,0.515314106264326,C-C
CC=C=O,0,1,0.5099953476050376,0.5020172096161045,C-C
CC=O,0,1,-0.023875052821047214,-0.06310089793330025,C-C
CCC,0,1,0.216133931679347,0.1828916900587938,C-C
CCC(=O)O,0,1,0.08050558586748945,-0.08304624290563198,C-C
CCC(=O)O,1,2,0.6143759862935743,0.3358060015133384,C-C
CCC(C)=O,0,1,-0.06908450142500004,0.0499227235765809,C-C
CCC(C)=O,1,2,-0.13822836399575023,-0.18277296776729166,C-C
CCC(C)=O,0,1,-0.008583621675592467,-0.07639779458152172,C-C
CCC(C)C,0,1,0.22477691450069054,0.14964944843824057,C-C
CCC(C)C,1,2,-0.02055082865899208,0.023328930280137945,C-C
CCC(C)C,2,3,0.10909391366116568,0.1828916900587938,C-C
CCC(C)O,1,2,-0.06177120826847838,0.01668048195602768,C-C
CCCC,0,1,0.23607927665167874,0.20948548335523673,C-C
CCCC,1,2,0.10510484466669913,0.06986806854891264,C-C
CCCC=O,1,2,-0.267873106315908,-0.39552331413883246,C-C
CCCC=O,2,3,-0.09700798438626393,-0.2027183127396234,C-C
CCCCC,3,4,0.22810113866274662,0.20283703503112552,C-C
CCCCC,2,3,0.11840174131492061,0.10311031016946587,C-C
CCCCO,2,3,0.008037499134684144,-0.02321020798863581,C-C
CCCO,1,2,-0.003929707848715469,-0.02985865631274702,C-C
CCO,0,1,0.1011157756722326,0.0964618618453556,C-C
CCOC,0,1,0.11374782748804267,0.06986806854891264,C-C
COC(C)=O,2,3,0.634321331265907,0.4554780713473298,C-C
NCC(=O)O,1,2,0.1888752935504936,-0.14953072614673843,C-C
NCCO,1,2,-0.241279313019465,-0.3689295208423895,C-C
O=C(O)CO,1,3,0.4614616748390296,0.20283703503112552,C-C
O=CC=O,1,2,-0.9553226630289489,-1.0005321116329007,C-C
OCCO,1,2,-0.017226604496936946,-0.009913311340415275,C-C
C=CCC=O,1,2,0.4335381918777648,0.7546582459323088,C-C
CCC(=O)C(C)C,2,4,-0.2731918649751964,-0.27585124430484104,C-C
O=C(O)c1ccc2ccccc2c1,1,3,1.522554027367089,1.2665887668888287,C-C
CC(C)C(C)C,1,3,-0.20803707139891178,-0.08304624290563198,C-C
CC(C)(C)c1ccccc1,1,4,0.6602502797299385,0.6682284177188706,C-C
CCCCCC(C)(C)C,3,4,0.10510484466669913,-0.26255434765661956,C-C
CCC(CC)CC,1,2,-0.07440326008428845,-0.04980400128507877,C-C
CCC(=O)CC,2,4,-0.09634313955385346,-0.28914814095306157,C-C
C=CC1CCCCC1,1,2,0.8344396258216368,0.3690482431338916,C-C
CCCCCC(C)C,4,5,-0.011907845837648545,-0.01656175966452554,C-C
O=C1Oc2ccccc2C1(c1ccccc1)C1(c2ccccc2)C(=O)Oc2ccccc21,9,16,-3.5389096817783448,-4.131951272289014,C-C
CCC(=O)c1ccccc1,1,2,-0.1156236396937738,-0.23596055436017663,C-C
CCCCCCC=O,4,5,-0.2545762096676865,-0.48195314235227066,C-C
COC(=O)CO,2,4,0.41625222623507774,0.1828916900587938,C-C
CC#CC(C)C,3,4,-0.5530915394202541,-0.6016252121862621,C-C
C=C(C)CC(C)(C)C,3,4,-0.9254046455704508,-1.1401495264392247,C-C
CCCCCCC=O,5,6,-0.09966736371590859,-0.31574193424950453,C-C
O=C(c1ccccc1)c1ccccc1,1,2,0.668893262551282,0.5950954861536539,C-C
C=CCCC(C)C,2,3,-0.7272808855119532,-0.8343209035301345,C-C
CCCc1ccccc1,2,3,1.0332282307125455,1.000650833924403,C-C
CCC(C)(C)C,1,2,-0.12825569150958482,-0.08304624290563198,C-C
CCCC(C)CC,2,3,-0.04382039779337896,-0.0032648630163040642,C-C
CCCCCCCC(C)C,5,6,0.11840174131492061,0.06986806854891264,C-C
CCCC1CCCC1,2,3,-0.11296426036413007,-0.08969469122974225,C-C
O=C(O)C(c1ccccc1)c1ccccc1,1,3,-0.7226269716850763,-1.7518067722574038,C-C
CCCCC(=O)O,3,4,0.6303322622714405,0.26267306994812173,C-C
CCc1ccco1,0,1,-0.6654503160977248,-0.7146488336961432,C-C
C=Cc1ccccc1,1,2,1.8935374438524628,1.958027392596336,C-C
CCCCCCC,1,2,0.11441267232045407,0.036625826928359424,C-C
c1ccc(C(c2ccccc2)c2ccccc2)cc1,3,4,-0.14354712265503863,0.036625826928359424,C-C
CC(=O)C(C)(C)C,1,3,-0.44871090073171743,-0.4686562457040492,C-C
C=CC(C)(C)C,1,2,0.6762065557078037,0.7945489358769733,C-C
CC(C)CCC(C)(C)C,3,4,0.0957970170129442,0.010032033631917413,C-C
CC(C)(C)c1ccccc1,1,0,-0.6807417472431786,-0.8808600417989093,C-C
CCC1CCCCC1,1,2,0.03396644759871569,0.10975875849357708,C-C
CCCC(C)C,3,4,0.1011157756722326,0.20948548335523673,C-C
CC(N)C(=O)O,1,3,0.07851105137025713,-0.43541400408349595,C-C
CC(C)(C)C(C)(C)C,1,4,-0.5996306776890288,-0.57503141888982,C-C
COCCOC,2,3,-0.23463086469535474,-0.31574193424950453,C-C
CCCC(C)=O,2,3,-0.12493146734752875,-0.1628276227949599,C-C
COC(=O)C(C)c1ccccc1,2,4,-0.33302789989219256,-0.57503141888982,C-C
Cc1ccccc1,0,1,1.1209877485908057,1.0804322138137308,C-C
C#CCCc1ccccc1,2,3,-1.19998556135622,-1.6188378057751909,C-C
CCCCC(C)C,3,4,-0.013237535502470409,0.023328930280137945,C-C
CCCCCO,3,4,0.0013890508105729332,-0.04980400128507877,C-C
Cc1cccc2ccccc12,0,1,1.1548948350437702,1.2001042836477223,C-C
CC(C)c1ccccc1,1,3,0.8477365224698582,0.8743303157663012,C-C
CCCCCCCCCCCC,5,6,0.08848372385642253,-0.04980400128507877,C-C
CC1C=CCC1,0,1,-0.7665067306242063,-0.9473445250400158,C-C
C=CCc1ccccc1,1,2,0.194194052209782,0.22943082832756848,C-C
O=C(O)c1ccccc1,1,3,1.4999493030651125,1.1269713520825055,C-C
CCCC(C)O,2,3,-0.04980400128507877,0.023328930280137945,C-C
CCCCCC,1,2,0.11441267232045407,0.07651651687302385,C-C
O=C(Cc1ccccc1)Cc1ccccc1,1,2,-0.7811333169372496,-1.3528998728107646,C-C
CC(=O)c1ccccc1,1,3,0.7613066942564201,0.787900487552862,C-C
Cc1ccc2ccccc2c1,0,1,1.157554214373414,1.2998310085093818,C-C
CCCC(CC)CC,2,3,-0.06177120826847838,-0.01656175966452554,C-C
C=CCCCCC,1,2,0.9042483332247984,0.9142210057109647,C-C
CCCCCC(=O)O,4,5,0.6316619519362623,0.20283703503112552,C-C
NCCC(=O)O,1,2,-0.39685300380365435,-0.5284922806210454,C-C
CCCCCC,0,1,0.2327550524896236,0.15629789676235084,C-C
C=CC(=O)OC,1,2,1.26725361172124,1.359667043426378,C-C
C/C=C\C(C)(C)C,2,3,0.39630688126274505,0.9807054889520711,C-C
C=CCc1ccccc1,2,3,0.11840174131492061,0.12305565514179762,C-C
c1ccc(C2CC2)cc1,3,4,1.6515339248548353,1.5990111830943607,C-C
C/C=C/C(C)(C)C,2,3,0.690833142020847,0.7214160043117556,C-C
CC(=O)C(C)=O,1,3,-0.7731551789483165,-0.8210240068819131,C-C
CCC(C)C(C)CC,2,4,-0.2539113648352751,-0.1628276227949599,C-C
CCCCCCO,4,5,0.003383585307806202,-0.08969469122974225,C-C
CNCC(=O)O,2,3,0.11906658614733202,-0.927399180067684,C-C
C=C(C)CC(C)C,3,4,-0.734594178668475,-0.9406960767159055,C-C
CCCCCC(C)C,3,4,0.11507751715286547,0.06986806854891264,C-C
CCCCc1ccccc1,2,3,-0.5444485565989106,-0.6082736605103732,C-C
C#CC(C)(C)C,2,3,-0.6348674538068153,-1.0005321116329007,C-C
CCc1cccc2ccccc12,0,1,-0.548437625593377,-0.8542662485024664,C-C
