SMILES,id1,id2,qm,bde,type
CC(C)(C)c1cc(O)cc(C(C)(C)C)c1,7,7,0.7851546140010286,0.8589374428203238,O-H
Cc1cc(CN)cc(C)c1O,10,10,-0.3395905146355759,0.06251342902408315,O-H
Oc1c(F)c(F)c(F)c(F)c1F,0,0,-0.006517793583492584,0.6012708501215408,O-H
Cc1cc(C(C)(C)C)c(O)cc1C(C)(C)C,9,9,-0.1515940405730811,-0.5230924634731541,O-H
O=C(O)CCc1ccc(O)cc1,9,9,0.7101912037024569,0.6715435572212086,O-H
O=c2cc(c1ccccc1)oc3c(O)c(O)ccc23,13,13,0.16354625683895535,-0.7807590561719405,O-H
COc1cc(C(C)(C)C)c(O)cc1C(C)(C)C,10,10,-0.6604633081292649,-1.155546827370171,O-H
Oc1cc(Cl)ccc1Cl,0,0,0.9171490109581216,0.4841496716220933,O-H
Cc1ccc(O)c(O)c1,5,5,-0.43630801262863267,-0.7807590561719405,O-H
Oc2ccc(Nc1ccccc1)cc2,0,0,-0.7332219122425819,-0.42939552067359815,O-H
Oc2ccc(n1ccnc1)cc2,0,0,0.6503674625426169,0.5544223787217611,O-H
COC(=O)c1ccc(O)cc1,8,8,1.4824613168567593,1.3976948639177849,O-H
Oc2ccc1SCCc1c2,0,0,-0.45188864300441645,-0.5699409348729337,O-H
CSc1cc(C(C)(C)C)cc(C(C)(C)C)c1O,16,16,-0.10235336910245155,-0.8276075275717169,O-H
Oc1cccc(O)c1O,8,8,-0.9193075542778592,-1.0150014131708354,O-H
Oc2ccc1ccccc1c2O,11,11,-0.8124479478326407,-2.701546383562876,O-H
Oc2ccc(c1ccccc1)cc2,0,0,0.603919545573306,1.2103009783186662,O-H
CC2CC(C)(C)Nc1c(O)cccc12,9,9,-2.913040294061823,-0.991577177470944,O-H
Oc2ccc(Cc1ccccc1)cc2,0,0,0.7054876171739175,0.5075739073219815,O-H
Cc2c(C)c1SC(C)(C)CCc1c(C)c2O,15,15,-1.808432395250523,-0.757334820472049,O-H
Oc1cc(O)cc(O)c1,0,0,1.687361305006188,1.3742706282178934,O-H
CC(=O)c1ccccc1O,9,9,0.05433485712946386,0.9057859142201035,O-H
Cc1nc(C(C)(C)C)nc(C(C)(C)C)c1O,15,15,-0.7649711213102135,0.27333155032308654,O-H
CC(C)(C)c1cc(O)c(O)c(C(C)(C)C)c1,7,7,-1.7906469586894882,-0.3825470492738185,O-H
COc1ccccc1O,8,8,-0.4590910098762375,0.8589374428203238,O-H
CN(C)c1ccc(O)cc1,7,7,-1.4055408116654566,-1.0150014131708354,O-H
COc1cccc(OC)c1O,10,10,-0.21259367836505608,-0.19515316367470326,O-H
Oc1ccc(Br)cc1,0,0,0.2246928817099422,1.421119099617673,O-H
CC(C)(C)c1ccc(O)c(SCCC#N)c1,8,8,-0.02106951440615666,0.788664735720656,O-H
Cc1cccc(O)c1O,6,6,-1.1289111289558273,-0.5933651705728219,O-H
COc1cc(O)c(OC)c(OC)c1C,5,5,-0.556837417422414,0.10936190042386279,O-H
COc1cccc(O)c1,7,7,1.4144062992719786,1.2805736854183374,O-H
CSc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,10,10,-2.6058372989167,-0.5933651705728219,O-H
Cc2cc1[nH]cnc1c(C)c2O,11,11,-0.7976022528519463,-0.007759278075584666,O-H
Oc2cccc(n1ccnc1)c2,0,0,1.4251363560402042,1.421119099617673,O-H
Cc2c(C)c1OC(C)(C(=O)O)CCc1c(C)c2O,17,17,-1.4084805532457905,-1.0150014131708354,O-H
Oc2cc1ccccc1cc2O,0,0,0.9458114913663975,-1.0150014131708354,O-H
CCCOC(=O)c1cc(O)c(O)c(O)c1,11,11,-0.5702132416129465,-0.07803198517525581,O-H
Cc1cc(C(C)(C)C)ccc1O,11,11,0.19220873724723125,0.7183920286209883,O-H
Cc1c(O)c(C(C)(C)C)c(C)c2OC(C)(C)CCc12,3,3,-2.8692381445148154,-0.8041832918718287,O-H
Oc1ccc3c(c1)Cc2ccccc23,0,0,0.1645751663920717,-0.4762439920733745,O-H
